customer_id,full_name,age,gender,occupation,annual_income,risk_category,country,city,KYC_level,pep_flag,sanctions_flag,account_open_date,customer_type,expected_monthly_txn,avg_balance,device_count,ip_country,branch_id
a8baa104-4aca-4f70-b526-6248b3536b8d,Cole Cervantes,74,FEMALE,Bookseller,386091.68,LOW,Micronesia,Lake Thomas,PENDING,False,False,2023-11-18,BUSINESS,15004.46,68723.45,2,Venezuela,IDXW83205675284214
3d13233d-60f4-485e-9012-a1dd616e2652,Sally Le,40,OTHER,"Surveyor, building",309931.94,MEDIUM,Isle of Man,West Victorton,PENDING,False,False,2022-01-28,BUSINESS,42292.93,78883.17,1,Ireland,DJWC56271060283300
fdeef7e1-f4a2-4c43-ace7-2db0250dcb3e,Kathryn Hicks,64,OTHER,Land,1935078.94,MEDIUM,Eritrea,New Jesuschester,VERIFIED,False,False,2024-10-30,INDIVIDUAL,43812.39,84025.63,1,Tuvalu,JSTY29507623905806
5d2b23ef-a502-4b33-a88d-ec74011a3c6e,Joshua Austin,70,MALE,Counselling psychologist,684911.24,LOW,Bahamas,Emilyton,PENDING,False,False,2023-08-15,INDIVIDUAL,13778.69,62533.4,1,Germany,CVZP63116109855766
bd7996e6-fa42-481d-aaa7-b2ce34f9180a,Alejandro Christian,48,OTHER,Historic buildings inspector/conservation officer,1293790.65,LOW,Nigeria,Carlaburgh,VERIFIED,False,False,2022-01-30,BUSINESS,6773.28,65127.9,3,Guyana,OUYV56084755003332
8b395acb-e337-459e-aa87-fae226f785a3,Bonnie Chen,31,MALE,Trade mark attorney,1040588.44,MEDIUM,Pitcairn Islands,Browntown,PENDING,False,False,2022-03-18,INDIVIDUAL,28490.32,22877.08,4,Samoa,TXDL12805199139808
28720d83-1109-47a4-ae83-3746aea5851b,Adriana Taylor,79,FEMALE,Chief of Staff,299060.99,LOW,Saudi Arabia,Bushburgh,PENDING,False,False,2025-04-14,BUSINESS,11812.1,71405.88,3,Mali,VCJL59326791403753
eb56b1e2-5ac6-4116-93dd-e5811c5662be,Anthony Owen,89,FEMALE,"Therapist, speech and language",550704.59,MEDIUM,Slovenia,South Amandaburgh,VERIFIED,False,False,2025-08-15,BUSINESS,8852.73,12371.01,4,Nauru,LOXO66429557978594
d0cadd82-c60f-429c-95ec-5365ad337a65,Amber Hansen PhD,45,MALE,Clinical psychologist,88944.88,HIGH,Lao People's Democratic Republic,Lake Bradleyhaven,PENDING,False,False,2024-08-13,BUSINESS,41534.28,77448.6,3,Cocos (Keeling) Islands,QGZQ90896296588385
199c063e-2096-48ce-887b-56f3253556e9,Oscar Leon,43,FEMALE,Diagnostic radiographer,504967.75,MEDIUM,Bouvet Island (Bouvetoya),New Juliaview,PENDING,False,False,2021-08-20,BUSINESS,39184.88,51218.51,4,Montserrat,LLHN06612613844642
0107f3eb-ca72-430f-85c0-3d03f7edc4df,Benjamin Forbes,41,MALE,"Psychologist, prison and probation services",1237224.66,LOW,Bahamas,Hammondmouth,VERIFIED,False,False,2025-06-23,BUSINESS,48071.78,37552.42,4,Yemen,AXEV47762034219135
5f590acf-2590-4e82-8860-0b564f62980b,Nicole Harvey,53,OTHER,Research scientist (maths),680322.65,LOW,Guinea,Lake Wendy,VERIFIED,False,False,2023-04-22,INDIVIDUAL,11588.3,71148.22,1,Jordan,RTEE59202812246327
be8ce94e-6ab1-4638-b09e-77f5d09e7db0,Jeffrey Ward,71,OTHER,Commercial horticulturist,1339113.41,HIGH,Romania,West Matthew,VERIFIED,False,False,2024-04-14,BUSINESS,25869.12,31097.49,1,Panama,CRTZ20375848937680
ff73809e-beaa-47ce-a998-51c56fd67295,David Brown,27,FEMALE,Garment/textile technologist,1340250.21,HIGH,Mauritania,Smithberg,PENDING,False,False,2025-10-11,INDIVIDUAL,43580.32,44916.56,3,Malta,UAJX45131273769462
fce17ec7-526d-4363-9590-95394d10e07e,Bethany Hansen,31,OTHER,"Administrator, education",599704.02,MEDIUM,Georgia,New Sara,VERIFIED,False,False,2025-01-29,INDIVIDUAL,8939.67,26958.92,3,Guyana,CRRK66967434794613
47c3b441-7849-4517-9a54-e11259e09d1f,Joshua White,55,MALE,Computer games developer,1487271.84,HIGH,Slovenia,Markchester,PENDING,False,False,2024-11-18,INDIVIDUAL,46153.82,41317.0,1,Malta,MBYX19893182105227
cebe4b0f-462f-4e9d-98e1-5b8e62926dd7,Jon Juarez,85,MALE,Historic buildings inspector/conservation officer,1234791.77,MEDIUM,Spain,Port Abigail,PENDING,False,False,2025-03-24,INDIVIDUAL,25882.65,93337.35,2,Solomon Islands,PERD32646287595359
5194eef5-fe54-4480-a9bc-0a110629e292,Olivia Jimenez,89,FEMALE,Adult nurse,1285217.81,MEDIUM,Portugal,North Johnstad,VERIFIED,False,False,2022-06-15,INDIVIDUAL,32205.2,94359.55,2,Anguilla,VQMC43775121247182
8e80df0d-fa7a-4a7e-9b69-a69fa31a8718,Tyler Phillips,47,FEMALE,Barrister's clerk,313533.57,LOW,Micronesia,Nicolechester,VERIFIED,False,False,2025-06-13,INDIVIDUAL,39040.55,47713.47,1,Denmark,UTDU58568917866014
265875d8-c9be-412a-8d8f-6e6424447780,Gina Williams,62,FEMALE,Biomedical engineer,256517.81,MEDIUM,Estonia,Port Josebury,VERIFIED,False,False,2025-10-03,BUSINESS,12642.61,92074.09,2,Mauritius,KPNF89094991680428
5e721508-50e2-4500-b9ab-d8a8dbcc0cbb,Tyler Nelson,37,FEMALE,"Accountant, chartered",144022.07,LOW,Bosnia and Herzegovina,Port Saraborough,VERIFIED,False,False,2022-09-05,INDIVIDUAL,14534.91,38815.49,1,India,OQTU97089357845804
f80a1549-a22c-4acd-8db3-304e6daf4054,Robert Baker,57,MALE,Town planner,78427.17,MEDIUM,New Zealand,Lake Heather,VERIFIED,False,False,2023-05-18,BUSINESS,39953.57,56625.28,4,Egypt,DXUS00045193255306
ea602547-5e8c-4d4f-9e3a-91d1d282863d,Benjamin Gonzalez,23,MALE,Learning disability nurse,1514439.76,LOW,Liberia,Robertbury,PENDING,False,False,2024-08-11,BUSINESS,21501.85,12511.93,2,Gambia,GREM17029334245176
f9b211f0-cfe0-4abe-9e4a-068616275ce0,Lindsay Hill,58,OTHER,"Teacher, special educational needs",1537453.34,HIGH,Angola,North Jamestown,PENDING,False,False,2024-03-07,INDIVIDUAL,4671.38,22348.25,3,Lao People's Democratic Republic,XUGU90320484037883
d67226f8-8ae1-4861-87d8-72927e1d3cf2,Melissa Alexander,50,FEMALE,"Nurse, learning disability",1921417.15,MEDIUM,Haiti,North Kaylee,VERIFIED,False,False,2025-04-20,INDIVIDUAL,24103.93,35920.54,3,Australia,JYHX79277934735683
1564013c-deb0-4f27-83a3-71b63ab57379,Zachary Perez,24,FEMALE,Minerals surveyor,1266950.69,LOW,Tokelau,Johnsonfurt,PENDING,False,False,2024-05-04,INDIVIDUAL,10495.22,55055.53,3,Samoa,VVLM06807781531288
9a540266-402c-4e41-b937-f18db6f4944a,Ryan Scott,32,FEMALE,"Radiographer, therapeutic",1415067.39,HIGH,Israel,South Briana,PENDING,False,False,2025-02-28,BUSINESS,31930.49,89263.29,2,Greenland,OIIW00146799470397
16aeba31-153e-414c-a49a-e1d6f066717f,Mary Holt,34,MALE,"Social research officer, government",320780.3,MEDIUM,Peru,Port Wandachester,PENDING,False,False,2024-10-02,BUSINESS,19489.77,37541.47,1,Zambia,UDSL27623265794059
9443edab-d6d7-4f48-9a9c-c17293a3f0ab,Tommy Coffey,73,FEMALE,Chartered accountant,1506496.94,LOW,Azerbaijan,Jessicamouth,VERIFIED,False,False,2023-02-17,BUSINESS,31378.96,53348.35,1,Belarus,UUCU71582657239683
ffb24692-3593-4f35-9cdc-6d6a7f43d106,Erica Jones,72,FEMALE,Advertising art director,1109756.86,MEDIUM,Ecuador,Port Kylebury,PENDING,False,False,2026-05-07,INDIVIDUAL,8585.56,96002.97,1,Fiji,IMIN42668817349602
32d018cd-3871-4327-a746-81c51ce8afd9,Carrie Powell,77,FEMALE,Television floor manager,1673747.81,HIGH,French Southern Territories,Floydborough,VERIFIED,False,False,2026-06-20,INDIVIDUAL,10329.01,48327.15,2,Wallis and Futuna,NKRR37979145751271
ae26fb4d-8bed-45fc-981a-9e157a490404,Xavier Graham,47,MALE,"Designer, blown glass/stained glass",1451229.06,MEDIUM,Tajikistan,Port James,PENDING,False,False,2026-03-24,BUSINESS,7400.18,21033.07,1,French Guiana,TFBO60157695415893
df2ac08b-541e-4b9f-a630-e52d704b335a,Julie Hughes,44,OTHER,"Engineer, technical sales",1679694.62,LOW,Micronesia,Davisborough,PENDING,False,False,2023-06-07,BUSINESS,16783.29,36601.65,3,Western Sahara,KQCD52915743591062
544ad8e4-bcab-4750-bc8b-65e102aabb0b,Erica Hansen,73,OTHER,"Geneticist, molecular",1042790.15,HIGH,Egypt,East Maria,PENDING,False,False,2021-11-08,INDIVIDUAL,15528.07,47681.83,2,Trinidad and Tobago,GDED27176706933339
b0969326-c340-4d57-862e-67abcceab6e3,Janet Burton,43,OTHER,Trading standards officer,564796.04,LOW,Bhutan,Brandyshire,VERIFIED,False,False,2025-09-19,BUSINESS,37704.66,33904.92,1,Albania,BYAG65454871557620
09729d39-b1f6-48ec-b4df-bf8bf85475ef,Richard Lester,66,FEMALE,Midwife,667858.3,LOW,Moldova,Russoton,PENDING,False,False,2023-03-21,INDIVIDUAL,42895.5,37699.49,1,Tajikistan,EQQX19613670695979
3f63211a-8804-4dc3-869b-78611954ceea,April Conner,83,FEMALE,Stage manager,1970180.56,MEDIUM,Maldives,North Jacquelinestad,PENDING,False,False,2022-12-05,INDIVIDUAL,42700.88,44778.58,4,China,ZDTI71467049791332
2e1875fe-bdbc-497c-8358-b648f63b1df2,Kenneth Moore,53,MALE,Sport and exercise psychologist,1689594.68,LOW,Jamaica,Rebeccashire,PENDING,False,False,2023-04-24,BUSINESS,12130.88,70671.65,2,Dominican Republic,XQDK51428765116869
974d5862-7860-487f-88cf-7c2b7299e619,Caitlin Christian,50,MALE,Mental health nurse,1398748.86,MEDIUM,Denmark,East Matthew,VERIFIED,False,False,2024-08-23,BUSINESS,48199.29,51367.65,2,Switzerland,HZSD39859173203264
7c1fbcff-13a2-489e-8b01-937fd851c5aa,Jessica Patton,33,OTHER,"Accountant, chartered management",511878.24,MEDIUM,Comoros,Kinghaven,VERIFIED,False,False,2024-02-14,INDIVIDUAL,20252.5,94789.16,2,British Virgin Islands,DMHM08627383215075
d7380ba5-4e7a-4931-9cae-fb6ba4729d4c,Christopher Diaz,33,FEMALE,"Geologist, engineering",1979534.66,MEDIUM,Andorra,South Jackstad,PENDING,False,False,2021-12-01,BUSINESS,33327.11,10053.73,4,Iraq,WPXR22178202996692
f24a1764-f9f9-4fb2-b1c2-4ed6e2e4f937,Johnathan Harris,49,OTHER,Medical laboratory scientific officer,1728810.26,MEDIUM,Botswana,Vargasmouth,PENDING,True,False,2022-10-19,INDIVIDUAL,1276.56,79032.88,3,Guyana,XQBV02875797546573
ba0c75ff-c38b-4b7a-8fd4-2d8132438c7c,Colin Lara,57,FEMALE,Emergency planning/management officer,1863544.92,MEDIUM,Georgia,West Scott,PENDING,False,False,2026-03-24,BUSINESS,19908.89,33510.02,1,Vietnam,VGGP74661736021200
1bf2547a-02df-40ea-abe1-3d34d21a6569,Ricardo Day,79,OTHER,Civil Service administrator,1320962.76,LOW,Turkmenistan,Port Paigebury,VERIFIED,False,False,2026-01-20,BUSINESS,19150.82,30011.54,4,Cape Verde,MOPM52109891365274
ccd2d9f1-8abf-4109-ac56-611edb915323,Randall Mcdonald,54,OTHER,Community development worker,739005.4,HIGH,Zimbabwe,Lake Meredith,VERIFIED,False,False,2026-02-11,BUSINESS,39470.54,91958.4,2,Belgium,WJDO88702770219252
62e579b1-a0b1-4d25-bd44-60d5c3f06c3e,Kristi Olson,43,MALE,"Loss adjuster, chartered",193308.47,HIGH,Afghanistan,North Susanport,VERIFIED,False,False,2025-09-09,BUSINESS,2753.04,57518.49,2,Croatia,TIWQ55265638946330
9102ea8f-a0a0-4922-a03f-fc877389ce65,Ethan Thomas,70,OTHER,"Teacher, English as a foreign language",1990276.11,LOW,Cote d'Ivoire,Thomasview,VERIFIED,False,False,2024-05-20,INDIVIDUAL,10080.9,20701.21,1,Peru,LCNE80204450781873
033baaa7-5597-46e8-af6e-b06724c32347,Alison Hicks,86,MALE,"Administrator, local government",649002.44,LOW,Greenland,Frankmouth,PENDING,False,False,2025-12-21,INDIVIDUAL,5708.73,74841.37,3,Canada,RJLX78815414579587
1ee33984-12e5-4d49-91be-13ade593be44,Cassandra Ferrell,81,OTHER,Information officer,501174.02,LOW,Greece,Johnstonfort,PENDING,False,True,2022-02-23,BUSINESS,37828.8,81446.05,2,Luxembourg,JFOW57518269210065
0ad3ccb0-56e2-488d-a882-84c2229b3925,Christopher Smith,57,OTHER,Chief Executive Officer,369773.07,LOW,Tajikistan,Danielburgh,VERIFIED,False,False,2026-02-08,INDIVIDUAL,47646.55,83168.96,3,Haiti,PJKH30010588573507
5ff90e87-bf94-4105-b9c8-cfe1e3f6c9c9,Heidi Johnson,54,MALE,"Engineer, civil (contracting)",1126307.67,MEDIUM,Congo,Walkerstad,PENDING,False,False,2024-11-08,INDIVIDUAL,23280.88,60052.05,1,Luxembourg,AUCB22152436600089
df9225ae-da7e-46d4-9bba-4c1420d06f42,Jeffery Mora,32,MALE,Chemical engineer,48980.08,MEDIUM,Peru,Lake Elizabethside,PENDING,False,False,2023-07-06,BUSINESS,41386.71,43078.45,1,Sudan,OYDO50625780060840
4c05359d-1c5d-4bff-af30-2bd275ad04ac,Sarah Turner,20,MALE,Artist,309562.75,HIGH,Latvia,East Michaelville,PENDING,False,False,2023-09-10,BUSINESS,4916.57,8753.58,2,Svalbard & Jan Mayen Islands,BGXM68782394480670
e1125c4b-6362-4919-a8a4-530a197d5d5f,Jacqueline Lee,66,FEMALE,Insurance underwriter,243955.79,LOW,Bermuda,Michaelburgh,VERIFIED,False,False,2024-10-19,BUSINESS,18220.3,39625.5,1,Greece,UCCP07810354845551
07746822-1eb2-4a0b-a168-9d2b52b2f2e8,Jason Kent,57,OTHER,"Loss adjuster, chartered",1698366.41,HIGH,Zimbabwe,Jamesside,VERIFIED,True,False,2024-11-17,INDIVIDUAL,22502.88,18065.02,1,Chad,BHGH26541174894110
fbea50fa-5191-4353-847b-4723e1117ffa,Amanda Davis,47,FEMALE,"Editor, film/video",1617285.65,LOW,Congo,West Christophershire,PENDING,False,False,2026-03-10,BUSINESS,34685.78,42102.91,4,Cape Verde,TQEK85296709616240
02b3cb18-4c4a-4f24-9419-7fd953379856,Elizabeth Johnson,32,OTHER,Dispensing optician,482286.03,HIGH,Bahrain,West Eric,PENDING,False,False,2022-08-10,BUSINESS,24922.43,53091.73,2,Kiribati,ZLIV93979544141134
d51d908b-3a9c-4daf-8fcd-290040d8971c,Alyssa Brown,34,OTHER,IT technical support officer,1684879.58,LOW,France,Saraview,VERIFIED,False,True,2023-10-23,INDIVIDUAL,33284.76,15148.45,1,Micronesia,PLJF62134581921253
e5657ff0-716e-4aba-bdeb-4230ecee0831,Michelle Cervantes,54,OTHER,Mechanical engineer,1741450.99,LOW,India,West Ashleyborough,PENDING,False,False,2026-01-12,INDIVIDUAL,7679.19,53630.09,3,Djibouti,FQMO35848644615169
77601570-e8ed-4c19-87c6-b413a54a97e5,Larry Wong,89,MALE,Advertising art director,756423.33,LOW,Ghana,Anthonymouth,PENDING,False,False,2023-04-08,BUSINESS,32487.56,79676.89,4,Kyrgyz Republic,AUIC49700809295277
64ed8a58-27ad-42da-89c8-e5d2c79a1516,Linda Mccormick,56,MALE,"Surveyor, hydrographic",764021.37,HIGH,United States of America,East Catherineton,PENDING,False,False,2024-06-02,INDIVIDUAL,22586.63,41967.96,2,Congo,LOXO58040788505678
8b21f77d-4f10-48e5-9999-c112099f4079,Lorraine Salas,21,MALE,Land,217096.19,MEDIUM,Libyan Arab Jamahiriya,New Rhondahaven,PENDING,False,False,2025-08-21,INDIVIDUAL,42894.18,76018.93,3,Saint Pierre and Miquelon,VVDC13840035509185
243e2945-5b87-4c1a-b3d5-691368c11065,Shawn Ware,67,FEMALE,"Nurse, adult",1082379.63,LOW,Svalbard & Jan Mayen Islands,South Michelle,PENDING,True,False,2021-09-21,BUSINESS,35795.47,90357.69,3,Saint Kitts and Nevis,VYLV35942753527432
69e32615-f5d4-49ae-9d81-12ffd4d1a208,Jason Freeman,38,FEMALE,Diplomatic Services operational officer,519907.7,HIGH,Ecuador,North Haley,VERIFIED,False,False,2022-10-31,INDIVIDUAL,519.66,82801.12,1,Saint Kitts and Nevis,ZFUG26080675405631
ac972e2f-a8ca-4490-9394-69b6ed999dbc,Hector Rose,71,FEMALE,"Psychotherapist, dance movement",1635747.22,HIGH,Mauritius,Ericton,PENDING,False,False,2024-03-22,BUSINESS,15672.89,20870.56,4,Portugal,STJA37832631128326
c44bdf95-f00e-4154-a068-0be921f20f03,Lindsey Armstrong,58,OTHER,Freight forwarder,1390479.58,HIGH,Norway,Port Bradberg,PENDING,False,False,2025-06-25,INDIVIDUAL,5914.23,31835.63,3,El Salvador,LLRZ46863471914312
9f601a8b-53b3-45b8-8645-e9c90ef03327,Tara Snow,24,MALE,Prison officer,471720.84,MEDIUM,Nigeria,East Michaelton,PENDING,False,False,2021-11-26,INDIVIDUAL,3430.74,26715.16,3,Northern Mariana Islands,LLRV09367308534642
eb984ee5-a5cc-4820-967a-af0c4e3aeb87,Dr. Brenda Walker,88,OTHER,"Psychologist, sport and exercise",390970.19,HIGH,United States of America,West Annestad,PENDING,False,False,2023-11-27,BUSINESS,9659.56,78430.59,3,Moldova,ZIWI01382402797124
b05bbf29-61e2-4def-8766-14d2f5170d90,Kenneth Meyer,42,OTHER,Careers information officer,1295936.4,LOW,Saint Pierre and Miquelon,Benjaminside,VERIFIED,False,False,2025-12-20,INDIVIDUAL,29751.39,61344.29,2,Tajikistan,EOEC54948438234048
60461055-8a1b-47d7-bdda-6eeca3eba0e1,Catherine Morrison,86,FEMALE,"Engineer, site",1416182.63,HIGH,Nicaragua,Stephaniemouth,VERIFIED,False,True,2025-06-23,BUSINESS,17726.78,24982.04,1,Saint Vincent and the Grenadines,TDNF63413118964759
bc86242b-14e1-4509-b302-5e21f8bfaa52,Michelle Hickman,37,OTHER,"Engineer, petroleum",1966688.9,LOW,Liechtenstein,West Mackenzieside,PENDING,False,False,2022-06-05,INDIVIDUAL,9675.28,55394.1,2,Bangladesh,FURT33331320180354
2337c799-b96b-4020-8325-4d86df47f141,Mitchell Harrison,71,OTHER,Insurance broker,1367128.93,HIGH,Guatemala,Wongstad,PENDING,False,False,2023-08-15,INDIVIDUAL,49934.5,78854.3,4,Georgia,ZIIJ25894267942836
1db7c3d3-72cb-448e-ba0f-cf093f244b1e,Mike Newton,86,FEMALE,Ranger/warden,1692755.88,MEDIUM,Timor-Leste,Williamberg,PENDING,False,False,2024-05-28,BUSINESS,4842.86,85058.66,4,Lithuania,KNGT61895448885835
ebc936c9-6ad3-4d6e-833f-a316a64b12d0,Melissa Walker,57,OTHER,Special effects artist,1936423.6,HIGH,Belize,Crystalburgh,VERIFIED,False,False,2022-11-28,BUSINESS,11688.37,31504.1,2,Sao Tome and Principe,TTSA35543876916849
0b4ea442-eade-4344-a8b5-4f4e8fc51425,Alan Phillips,50,MALE,Proofreader,523062.71,MEDIUM,British Indian Ocean Territory (Chagos Archipelago),West Davidland,VERIFIED,False,False,2026-03-04,BUSINESS,41013.35,26338.98,2,Saint Barthelemy,RFNV14715927577624
2fc96c9b-bfbc-42fd-9169-88c5670fcb71,Alan Phillips,39,FEMALE,Broadcast presenter,1027732.15,MEDIUM,Swaziland,Dawsonhaven,VERIFIED,False,False,2026-04-01,BUSINESS,43614.41,72315.76,1,Eritrea,RIEG55662149953879
9ab55f1e-4f9a-4210-9f14-87c3f7f76427,Robert Ray,57,OTHER,"Designer, fashion/clothing",653359.07,HIGH,Senegal,Lake Frank,VERIFIED,False,False,2026-05-01,BUSINESS,11798.41,77012.06,4,Ireland,ELKH94995281508603
a67aace9-9e52-45ef-aa15-d3f858a966d2,Paul Woods,67,MALE,"Biochemist, clinical",1941345.19,LOW,Saudi Arabia,Aliciaberg,VERIFIED,False,False,2022-07-20,INDIVIDUAL,44629.59,68119.6,3,Nicaragua,IBMU23970817924256
d7de7b52-25f3-4210-a6ea-cac8109a3645,Stephen Nelson,60,MALE,"Research officer, political party",364985.98,LOW,Syrian Arab Republic,North Glenn,PENDING,False,False,2024-12-31,BUSINESS,7885.89,68610.85,1,Estonia,KVKA02943221924687
d1576fe1-4473-4fb6-8495-f62d5b72768c,Beth Gardner,41,OTHER,"Engineer, maintenance",1780452.23,LOW,Ireland,Washingtonberg,PENDING,False,False,2023-03-26,INDIVIDUAL,46266.03,24501.66,3,Paraguay,STIJ58998645765420
84c3810b-1651-4cf5-abee-780f539076d8,Audrey Wright,42,OTHER,"Therapist, art",1839629.66,MEDIUM,Jersey,Maryside,VERIFIED,False,False,2026-05-29,INDIVIDUAL,20159.53,88154.63,3,Sweden,IDNO98972669969450
ed98acc0-cb43-4fa1-a4ec-6d02e543371e,Brian Hurley,64,FEMALE,Corporate treasurer,455059.17,MEDIUM,Iceland,South Thomasview,VERIFIED,False,False,2021-11-14,INDIVIDUAL,2873.33,5701.53,4,Bosnia and Herzegovina,HBOP65441068039162
9c16eb0c-66b7-4046-a291-d40a1adddc4b,Amy Day,42,OTHER,Dancer,1455582.58,LOW,Cook Islands,East David,VERIFIED,False,False,2022-04-30,BUSINESS,20711.96,10063.54,3,Greenland,CJDJ45803877518077
cedd1911-32a8-4dfe-8307-62ee38685061,Grant Morris,54,MALE,"Designer, blown glass/stained glass",1619602.28,MEDIUM,Grenada,Dixonfort,PENDING,False,False,2025-12-05,INDIVIDUAL,15117.24,80891.58,3,New Zealand,UCAG20835266022182
3579caa2-b85a-445e-9772-279e0664ab3e,Sandra Burgess,81,OTHER,Environmental manager,1735212.33,MEDIUM,Switzerland,Michaelmouth,VERIFIED,False,False,2023-11-18,BUSINESS,13111.86,86336.97,1,Netherlands Antilles,PCWP82410827213824
f285761b-f562-480b-b331-370ad5f9b97a,Katherine Lee,73,OTHER,Industrial/product designer,914619.75,LOW,Uzbekistan,New Jefferymouth,PENDING,False,False,2026-02-02,INDIVIDUAL,27249.92,54455.02,1,Antigua and Barbuda,ZGTP79886285634171
55632f6b-117b-4d4f-b231-dc31412a489b,Alex Short,87,OTHER,"Designer, graphic",818300.96,HIGH,Poland,Jasonmouth,PENDING,False,False,2026-04-27,BUSINESS,35498.68,44549.19,1,Sri Lanka,RMJB55096311120453
8cd5cd64-b694-4ea8-bbb4-1ae6553a33ce,Matthew Gallagher,26,MALE,"Designer, graphic",1668663.17,MEDIUM,Niue,Velazquezville,VERIFIED,False,False,2024-09-04,BUSINESS,17117.37,81074.53,2,Ethiopia,ZXVK71806489716897
da36c223-56e2-4c60-9a54-91ec897da4c1,Omar Short,48,OTHER,Architect,1481458.16,HIGH,Central African Republic,Sheltonburgh,PENDING,False,False,2023-01-28,INDIVIDUAL,24230.57,1315.03,2,Malta,CJES99200235023053
e32d376c-ac89-41c9-b3fd-3cdd57befa04,Jennifer Fitzpatrick,43,FEMALE,Broadcast journalist,841126.5,HIGH,Uruguay,Adamsland,VERIFIED,False,False,2024-09-06,BUSINESS,27069.65,95691.25,4,Italy,DCXH49735007540471
37f728b8-d0bd-47f6-a498-418dedfc401b,Deborah Neal,46,OTHER,Theatre manager,1375220.83,HIGH,Uzbekistan,Thomasborough,PENDING,False,False,2023-09-21,BUSINESS,9587.49,33397.71,1,Nicaragua,QUFK38136102012278
fba0b71d-ffad-4009-8b62-ca809e570d0b,Gail French,78,MALE,Ambulance person,502555.82,MEDIUM,Dominican Republic,Wolfeberg,PENDING,False,False,2021-11-07,INDIVIDUAL,42522.12,44629.72,4,Turkey,SXOV86904067686978
cc72d002-31e3-40a1-994d-d16018bfd5be,Christine Riggs,59,OTHER,Ergonomist,96895.57,MEDIUM,Honduras,Heatherland,VERIFIED,False,False,2026-06-10,INDIVIDUAL,40387.02,18200.97,2,Denmark,DVVT77034916324047
8718adcf-35b7-40f5-ac45-4700fed0f17e,Lindsay Edwards,42,MALE,Forest/woodland manager,781211.12,MEDIUM,Mexico,Jamesland,VERIFIED,False,False,2022-10-22,INDIVIDUAL,41495.32,59665.48,3,Turkey,PMBN54217798634253
871ced8d-cd63-4949-90ae-8d65440ac359,David Mullins,70,FEMALE,"Engineer, aeronautical",947600.9,LOW,Taiwan,Michaelhaven,VERIFIED,False,False,2023-04-28,INDIVIDUAL,12078.77,63308.22,1,Western Sahara,MHYS97049559637993
3f417539-2da8-4f08-a251-f6626efe7eba,Shannon Powell,69,FEMALE,"Producer, radio",184222.92,MEDIUM,Saint Pierre and Miquelon,Port Heatherberg,PENDING,False,False,2025-01-15,BUSINESS,14480.08,62159.57,1,Luxembourg,ZOIX75257439022024
c0047b39-6a80-4e49-a453-e30a1066e296,Fred Gray,42,MALE,Careers adviser,1539572.28,HIGH,Hong Kong,Lake Joannland,VERIFIED,False,False,2025-11-19,INDIVIDUAL,47573.45,10110.49,3,Andorra,NYLW44739363339537
47ab19b6-dc14-46de-a065-6680da154aa1,Melissa Hodges,65,FEMALE,Forensic scientist,1619361.71,HIGH,Lebanon,Aaronside,VERIFIED,False,False,2022-10-06,INDIVIDUAL,28020.21,43723.58,3,Mayotte,FOQJ93207391694078
c13cca27-f28a-4561-b589-8fcc694b9726,Tony Johnson,19,MALE,Equality and diversity officer,749795.48,HIGH,British Virgin Islands,Chenfurt,PENDING,False,False,2021-09-19,BUSINESS,17439.21,24435.12,2,French Southern Territories,QDGA05285622963399
978fe43a-f86b-4644-bf3b-c6ec09ea6a04,Ashley Williams,84,MALE,Dance movement psychotherapist,1216842.03,HIGH,Bolivia,Jamiehaven,PENDING,False,False,2025-07-11,INDIVIDUAL,49134.1,76709.84,1,Barbados,SNUX76417359223936
7acefaec-05e5-4281-b0c8-df3d8e4ffa55,John Harris,86,MALE,Exercise physiologist,1151135.62,HIGH,United Arab Emirates,West Johnfurt,VERIFIED,False,False,2025-04-24,BUSINESS,16054.84,19041.34,1,Vietnam,IYTG31219747564293
d7156ac8-a582-48d3-bc5e-1f5089404471,Todd Perez,36,FEMALE,Financial risk analyst,106189.04,MEDIUM,Germany,New Diamondland,VERIFIED,False,False,2024-11-07,BUSINESS,6635.29,50951.45,4,French Southern Territories,SWLD19505601649379
f6617f9b-1d8f-49aa-839c-04cbb4fa9750,Heather Bentley,25,OTHER,Nutritional therapist,1118864.29,HIGH,Serbia,Port Eric,VERIFIED,False,False,2025-04-19,BUSINESS,47709.2,86764.86,3,Slovakia (Slovak Republic),VZZS62636944931941
b484a13e-44e5-4cb5-9f9a-caa2a7828177,Crystal Riley,58,OTHER,Public relations account executive,1755031.92,HIGH,Lao People's Democratic Republic,Lake Jessica,PENDING,False,False,2024-10-25,BUSINESS,1892.72,85214.0,4,Chile,UNXJ42655396122716
2e3b6045-7171-4e8e-898e-1989a11ce9da,Gregory Franco,43,OTHER,Special effects artist,538871.98,MEDIUM,Turkmenistan,New Kellybury,PENDING,False,False,2022-01-21,INDIVIDUAL,10357.14,1667.15,1,Belgium,CFTM57910590281943
ba2573ed-1bf2-41cd-a056-15d6e0707ecc,Richard Ward,85,MALE,Medical technical officer,1042094.19,HIGH,Uzbekistan,Port James,PENDING,False,False,2022-07-29,BUSINESS,3040.91,94142.73,2,China,WDJG92173875090522
